Year,Month,Day,Hour,Minute,Temperature,Clearsky.DHI,Clearsky.DNI,Clearsky.GHI,Cloud.Type,Dew.Point,DHI,DNI,Fill.Flag,GHI,Ozone,Relative.Humidity,Solar.Zenith.Angle,Surface.Albedo,Pressure,Precipitable.Water,Wind.Direction,Wind.Speed,X50Hertz..MW.
2018,3,10,15,15,6.9,90,399,192,4,6.9,15,0,3,15,0.385,100,75.31,0.13,999,2.3,192,1.1,303
2018,3,10,15,30,6.8,81,351,158,4,6.8,12,0,3,12,0.385,100,77.36,0.13,999,2.3,193,1.1,247
2018,3,10,15,45,6.7,66,327,126,4,6.7,9,0,3,9,0.384,100,79.45,0.13,999,2.3,195,1.1,168
2018,3,10,16,0,6.6,55,263,94,4,6.6,7,0,3,7,0.384,100,81.58,0.13,999,2.3,196,1.2,110
2018,3,10,16,15,6.5,42,192,63,4,6.5,5,0,3,5,0.383,100,83.73,0.13,999,2.3,195,1.2,67
2018,3,10,16,30,6.5,28,114,36,4,6.5,4,0,3,4,0.382,100,85.9,0.13,999,2.3,194,1.3,33
2018,3,10,16,45,6.4,14,57,16,7,6.4,14,57,5,16,0.381,100,88.03,0.13,999,2.3,194,1.3,8
2018,3,10,17,0,6.4,0,0,0,7,6.4,0,0,0,0,0.38,100,90.01,0.13,999,2.4,193,1.4,1
2018,3,11,5,30,4.2,0,0,0,0,3.9,0,0,0,0,0.371,98,90.92,0.13,997,1.9,185,2.8,4
2018,3,11,5,45,4.5,13,112,16,1,4.4,13,112,0,16,0.371,99.39,88.32,0.13,997,1.9,184,3,23
2018,3,11,6,0,4.7,23,228,38,1,4.4,23,228,0,38,0.371,98.02,86.19,0.13,997,1.9,183,3.1,70
2018,3,11,6,15,5.2,33,329,67,0,4.4,33,329,0,67,0.37,94.67,84.02,0.13,997,1.9,181,3.1,143
2018,3,11,6,30,5.6,41,413,100,0,4.4,41,413,0,100,0.37,92.08,81.85,0.13,997,1.9,179,3,237
2018,3,11,6,45,6,49,477,134,3,5.8,30,0,3,30,0.369,98.32,79.71,0.13,997,1.9,178,3,341
2018,3,11,7,0,6.5,55,534,170,0,5.8,55,534,0,170,0.369,95,77.6,0.13,997,1.9,176,3,451
2018,3,11,7,15,7.1,60,582,206,0,5.8,60,582,0,206,0.368,91.17,75.53,0.13,997,1.9,174,3,554
2018,3,11,7,30,7.8,65,622,242,3,5.8,59,0,0,59,0.368,86.92,73.52,0.13,997,1.9,173,3,705
2018,3,11,7,45,8.4,69,660,277,3,7.5,103,0,0,103,0.367,94.04,71.58,0.13,997,1.9,171,3,816
2018,3,11,8,0,9,72,689,311,3,7.5,124,11,0,128,0.367,90.31,69.7,0.13,997,1.9,169,3,1021
2018,3,11,8,15,9.7,76,714,344,3,7.5,144,31,0,156,0.366,86.16,67.91,0.13,997,1.9,169,3.2,1144
2018,3,11,8,30,10.4,78,735,375,2,7.5,158,38,3,173,0.366,82.23,66.21,0.13,997,1.9,169,3.3,1301
2018,3,11,8,45,11.1,86,735,401,3,8.9,183,145,0,245,0.365,86.14,64.61,0.13,997,1.9,169,3.5,1427
2018,3,11,9,0,11.8,89,751,428,2,8.9,193,205,0,285,0.364,82.25,63.12,0.13,997,1.9,169,3.6,1544
2018,3,11,9,15,12.2,91,765,453,3,8.9,207,164,0,285,0.363,80.04,61.74,0.13,996,1.9,170,3.7,1681
2018,3,11,9,30,12.6,93,777,475,2,8.9,216,180,0,305,0.362,77.97,60.5,0.13,996,1.9,171,3.8,1838
2018,3,11,9,45,13,97,777,493,3,9.5,225,194,0,323,0.361,79.56,59.4,0.13,996,1.9,172,3.9,1923
2018,3,11,10,0,13.4,99,785,510,3,9.5,232,199,0,337,0.36,77.52,58.44,0.13,996,1.9,172,4,2013
2018,3,11,10,15,13.6,100,792,524,3,9.5,240,183,0,338,0.359,76.52,57.64,0.13,996,1.9,173,4,2099
2018,3,11,10,30,13.8,101,797,535,3,9.6,245,186,1,346,0.358,75.53,57.01,0.13,996,1.9,174,3.9,2173
2018,3,11,10,45,14,102,798,542,2,9.9,241,259,0,384,0.358,76.09,56.55,0.13,995,1.9,175,3.9,2168
2018,3,11,11,0,14.1,103,803,549,2,9.9,243,264,3,389,0.357,75.6,56.26,0.13,995,1.8,175,3.8,2177
2018,3,11,11,15,14.2,103,804,552,2,9.9,244,265,3,391,0.357,75.11,56.14,0.13,995,1.8,176,3.7,2158
2018,3,11,11,30,14.3,103,804,550,3,9.9,111,0,3,111,0.357,74.63,56.21,0.13,995,1.8,176,3.6,2098
2018,3,11,11,45,14.4,106,794,545,4,10.1,110,0,0,110,0.357,75.45,56.46,0.13,995,1.8,176,3.5,2048
2018,3,11,12,0,14.5,105,791,537,4,10.1,233,61,0,267,0.357,74.89,56.88,0.13,994,1.8,177,3.4,1927
2018,3,11,12,15,14.5,105,786,527,4,10.1,236,243,0,366,0.356,74.89,57.47,0.13,994,1.8,177,3.3,1844
2018,3,11,12,30,14.6,103,780,513,7,10.1,193,432,0,420,0.356,74.41,58.23,0.13,994,1.8,176,3.2,1757
2018,3,11,12,45,14.7,97,786,500,7,10.4,184,441,0,410,0.356,75.4,59.15,0.13,994,1.8,176,3.2,1663
2018,3,11,13,0,14.7,95,777,481,7,10.4,197,341,0,366,0.355,75.4,60.22,0.13,994,1.8,176,3.1,1545
2018,3,11,13,15,14.7,93,765,459,7,10.4,204,234,0,316,0.355,75.4,61.43,0.13,994,1.8,174,2.9,1426
2018,3,11,13,30,14.7,91,752,435,7,10.4,198,164,0,273,0.355,75.32,62.77,0.13,993,1.8,173,2.7,1341
2018,3,11,13,45,14.7,85,750,411,7,10.8,161,365,0,320,0.355,77.34,64.23,0.13,993,1.8,171,2.5,1210
2018,3,11,14,0,14.7,82,732,382,7,10.8,173,170,0,243,0.354,77.34,65.8,0.13,993,1.8,169,2.4,1105
2018,3,11,14,15,14.3,79,711,351,7,10.8,127,421,0,289,0.355,79.35,67.48,0.13,993,1.8,163,2,942
2018,3,11,14,30,14,76,687,319,7,10.8,122,376,0,255,0.356,80.91,69.25,0.13,993,1.8,158,1.7,802
2018,3,11,14,45,13.6,71,665,286,4,11.4,127,54,0,144,0.357,86.71,71.1,0.13,993,1.8,152,1.4,697
2018,3,11,15,0,13.2,67,632,251,7,11.4,90,417,0,212,0.357,88.9,73.03,0.13,992,1.8,146,1.1,611
2018,3,11,15,15,12.4,62,591,215,7,11.4,80,393,3,181,0.358,93.67,75.02,0.13,992,1.9,142,1.1,485
2018,3,11,15,30,11.5,57,545,179,7,11.4,69,368,3,151,0.358,99.37,77.07,0.13,992,1.9,137,1.2,381
2018,3,11,15,45,10.7,51,486,143,7,9.2,58,337,3,122,0.359,90.15,79.17,0.13,992,1.9,133,1.2,286
2018,3,11,16,0,9.8,44,421,108,7,9.1,48,298,3,93,0.36,95.72,81.3,0.13,992,1.9,128,1.3,197
2018,3,11,16,15,9.5,36,339,74,7,9.1,37,247,3,65,0.36,97.66,83.46,0.13,992,2,127,1.4,113
2018,3,11,16,30,9.1,26,243,45,7,9.1,26,178,3,40,0.36,100,85.63,0.13,992,2,127,1.5,57
2018,3,11,16,45,8.7,16,125,20,7,8.7,14,90,3,18,0.36,100,87.78,0.13,992,2,126,1.5,15
2018,3,11,17,0,8.4,0,0,0,7,8.4,0,0,0,0,0.36,100,89.79,0.13,992,2,125,1.6,2
2018,3,12,5,30,3.4,0,0,0,9,3.4,0,0,0,0,0.398,100,90,0.13,987,2,151,0.9,3
2018,3,12,5,45,3.5,14,33,15,9,3.5,3,0,3,3,0.399,100,87.99,0.13,987,2,152,0.9,12
2018,3,12,6,0,3.6,28,107,36,9,3.6,4,0,3,4,0.399,100,85.85,0.13,987,2,153,0.8,29
2018,3,12,6,15,3.8,42,190,63,9,3.6,5,0,3,5,0.4,98.86,83.67,0.13,987,2,154,0.9,43
2018,3,12,6,30,4,55,267,94,9,3.6,6,0,3,6,0.4,97.48,81.5,0.13,987,2,155,0.9,67
2018,3,12,6,45,4.1,66,330,126,9,4,8,0,3,8,0.401,99.46,79.35,0.13,987,2.1,156,1,85
2018,3,12,7,0,4.3,75,388,161,9,4,9,0,3,9,0.402,98.08,77.24,0.13,987,2.1,157,1,122
2018,3,12,7,15,4.6,83,439,195,9,4,10,0,3,10,0.403,96.04,75.17,0.13,987,2.1,160,1,150
2018,3,12,7,30,4.8,90,483,230,9,4,11,0,0,11,0.405,94.62,73.16,0.13,986,2.1,162,1,188
2018,3,12,7,45,5.1,95,528,265,9,4.8,13,0,0,13,0.406,97.63,71.21,0.13,986,2.1,165,1,217
2018,3,12,8,0,5.4,101,561,298,9,4.8,14,0,0,14,0.407,95.62,69.33,0.13,986,2.1,168,1,250
2018,3,12,8,15,5.7,105,589,330,9,4.8,16,0,0,16,0.407,93.66,67.53,0.13,986,2.1,172,1,276
2018,3,12,8,30,6,110,613,361,9,4.8,18,0,0,18,0.408,91.74,65.83,0.13,986,2.1,175,1,308
2018,3,12,8,45,6.4,117,621,387,9,5.9,20,0,0,20,0.408,96.41,64.22,0.13,986,2.1,179,1,326
2018,3,12,9,0,6.7,121,640,414,6,5.9,22,0,0,22,0.408,94.45,62.73,0.13,986,2.1,183,1,337
2018,3,12,9,15,7.1,124,655,438,6,5.9,23,0,0,23,0.408,91.9,61.35,0.13,986,2.1,190,1,355
2018,3,12,9,30,7.5,126,667,458,6,5.9,25,0,0,25,0.408,89.42,60.11,0.13,986,2.2,198,1,377
2018,3,12,9,45,7.9,135,659,474,9,7.1,27,0,0,27,0.408,94.65,59,0.13,986,2.2,206,1,399
2018,3,12,10,0,8.2,137,669,491,9,7.1,28,0,0,28,0.408,92.74,58.05,0.13,986,2.2,214,1,417
2018,3,12,10,15,8.4,138,676,504,6,7.1,28,0,0,28,0.408,91.49,57.25,0.13,986,2.2,222,1,427
2018,3,12,10,30,8.6,140,682,515,6,7.1,30,0,0,30,0.408,90.27,56.61,0.13,986,2.2,230,1.1,434
2018,3,12,10,45,8.8,143,681,522,6,7.8,30,0,0,30,0.408,93.55,56.15,0.13,986,2.2,238,1.2,446
2018,3,12,11,0,9,143,684,527,7,7.8,32,0,0,32,0.407,92.21,55.86,0.13,985,2.2,246,1.3,441
2018,3,12,11,15,9,143,685,529,6,7.8,31,0,0,31,0.407,92.21,55.75,0.13,985,2.2,250,1.3,429
2018,3,12,11,30,9,145,684,529,7,7.8,32,0,0,32,0.407,92.21,55.82,0.13,985,2.2,254,1.4,415
2018,3,12,11,45,9,151,665,522,8,8.2,26,0,0,26,0.407,94.52,56.07,0.13,985,2.2,259,1.4,408
2018,3,12,12,0,9,150,661,515,4,8.2,45,0,0,45,0.407,94.52,56.5,0.13,985,2.2,263,1.5,389
2018,3,12,12,15,9,149,655,504,8,8.2,52,0,0,52,0.407,94.52,57.1,0.13,985,2.2,264,1.5,380
2018,3,12,12,30,8.9,147,648,492,8,8.2,40,0,0,40,0.407,95.16,57.86,0.13,985,2.2,266,1.6,353
2018,3,12,12,45,8.9,148,629,474,7,8.3,28,0,0,28,0.407,96.23,58.79,0.13,985,2.2,267,1.6,331
2018,3,12,13,0,8.8,146,618,456,8,8.3,22,0,0,22,0.407,96.88,59.86,0.13,985,2.2,268,1.7,319
2018,3,12,13,15,8.8,143,604,435,4,8.3,37,0,0,37,0.407,96.88,61.08,0.13,985,2.2,269,1.7,304
2018,3,12,13,30,8.7,139,588,411,4,8.3,34,0,0,34,0.407,97.53,62.43,0.13,985,2.2,269,1.8,280
2018,3,12,13,45,8.7,130,586,388,4,8.3,32,0,0,32,0.407,97.25,63.9,0.13,985,2.2,269,1.9,266
2018,3,12,14,0,8.6,126,565,360,8,8.3,16,0,0,16,0.407,97.91,65.48,0.13,985,2.2,269,2,236
2018,3,12,14,15,8.5,121,541,331,7,8.3,14,0,0,14,0.407,98.57,67.16,0.13,985,2.2,269,2,209
2018,3,12,14,30,8.3,115,513,299,7,8.3,15,0,0,15,0.408,99.91,68.94,0.13,985,2.2,268,2,183
2018,3,12,14,45,8.2,110,473,266,4,8,21,0,0,21,0.408,98.33,70.8,0.13,985,2.2,268,2,163
2018,3,12,15,0,8,104,437,234,4,8,18,0,0,18,0.409,99.68,72.73,0.13,985,2.2,268,2,144
2018,3,12,15,15,7.9,94,396,199,8,7.9,11,0,3,11,0.409,100,74.73,0.13,985,2.2,268,2.1,124
2018,3,12,15,30,7.7,84,349,164,8,7.7,9,0,3,9,0.41,100,76.78,0.13,985,2.2,268,2.2,96
2018,3,12,15,45,7.5,71,320,133,7,7.5,8,0,3,8,0.411,100,78.88,0.13,985,2.2,268,2.3,78
2018,3,12,16,0,7.4,59,259,100,7,7.4,7,0,3,7,0.412,100,81.02,0.13,985,2.2,269,2.4,63
2018,3,12,16,15,7.3,46,190,68,7,7.3,6,0,3,6,0.412,100,83.19,0.13,985,2.2,269,2.6,37
2018,3,12,16,30,7.3,31,116,40,7,7.3,5,0,3,5,0.413,100,85.37,0.13,985,2.2,269,2.8,21
2018,3,12,16,45,7.3,17,66,19,7,7.3,3,0,3,3,0.414,99.98,87.52,0.13,985,2.1,269,3,9
2018,3,12,17,0,7.3,0,0,0,7,7.3,0,0,0,0,0.414,99.98,89.57,0.13,985,2.1,269,3.3,2
2018,3,13,5,30,5.5,0,0,0,4,5,0,0,0,0,0.41,96.44,89.7,0.13,991,1.5,242,5,6
2018,3,13,5,45,5.6,17,92,21,4,5.3,2,0,3,2,0.41,97.85,87.67,0.13,991,1.5,241,5,23
2018,3,13,6,0,5.8,30,189,44,4,5.3,4,0,3,4,0.41,96.51,85.51,0.13,991,1.5,239,4.9,55
2018,3,13,6,15,5.9,42,280,75,4,5.3,6,0,3,6,0.41,95.94,83.32,0.13,992,1.5,239,5,89
2018,3,13,6,30,6.1,53,357,108,4,5.3,8,0,3,8,0.411,94.63,81.14,0.13,992,1.5,238,5,140
2018,3,13,6,45,6.3,62,428,143,4,5.8,10,0,1,10,0.411,96.36,78.99,0.13,992,1.4,237,5,196
2018,3,13,7,0,6.4,69,484,179,4,5.8,12,0,3,12,0.411,95.7,76.88,0.13,992,1.4,236,5,264
2018,3,13,7,15,6.7,76,529,215,4,5.8,15,0,3,15,0.411,93.75,74.81,0.13,992,1.5,236,5.1,316
2018,3,13,7,30,7,82,570,251,4,5.8,18,0,0,18,0.411,91.85,72.79,0.13,992,1.5,235,5.1,375
2018,3,13,7,45,7.3,85,615,287,4,6.4,21,0,0,21,0.412,94.18,70.84,0.13,992,1.5,235,5.2,440
2018,3,13,8,0,7.6,89,644,321,4,6.4,24,0,0,24,0.412,92.37,68.96,0.13,993,1.5,235,5.3,534
2018,3,13,8,15,7.8,93,670,353,4,6.4,27,0,0,27,0.412,91.12,67.16,0.13,993,1.5,235,5.2,554
2018,3,13,8,30,8.1,97,693,384,4,6.4,29,0,0,29,0.412,89.29,65.45,0.13,993,1.5,235,5.2,674
2018,3,13,8,45,8.4,101,712,414,4,7.1,32,0,0,32,0.412,91.35,63.84,0.13,993,1.5,235,5.2,716
2018,3,13,9,0,8.6,103,728,442,4,7.1,35,0,0,35,0.412,90.12,62.34,0.13,993,1.5,235,5.1,733
2018,3,13,9,15,8.9,105,742,465,4,7.1,37,0,0,37,0.413,88.32,60.96,0.13,993,1.5,236,5.2,749
2018,3,13,9,30,9.2,107,754,488,4,7.1,39,0,3,39,0.413,86.55,59.71,0.13,993,1.5,237,5.2,772
2018,3,13,9,45,9.5,106,773,509,4,7.4,41,0,0,41,0.413,86.91,58.61,0.13,993,1.5,239,5.2,764
2018,3,13,10,0,9.7,107,781,525,4,7.4,43,0,0,43,0.413,85.75,57.65,0.13,993,1.5,240,5.2,749
2018,3,13,10,15,10,109,788,539,4,7.4,44,0,0,44,0.413,84.05,56.85,0.13,993,1.5,242,5.3,727
2018,3,13,10,30,10.4,110,793,550,4,7.4,45,0,0,45,0.413,81.84,56.21,0.13,993,1.5,244,5.3,739
2018,3,13,10,45,10.7,101,819,562,4,7.5,46,0,0,46,0.413,80.61,55.75,0.13,993,1.5,246,5.4,730
2018,3,13,11,0,11,101,821,567,4,7.5,47,0,0,47,0.413,79.02,55.46,0.13,993,1.5,247,5.4,669
2018,3,13,11,15,11.1,101,819,567,4,7.5,47,0,0,47,0.413,78.5,55.36,0.13,993,1.6,248,5.4,620
2018,3,13,11,30,11.3,102,818,566,4,7.5,46,0,0,46,0.413,77.47,55.43,0.13,993,1.6,248,5.3,602
2018,3,13,11,45,11.5,106,806,560,4,7.3,46,0,0,46,0.413,75.57,55.69,0.13,993,1.6,248,5.2,565
2018,3,13,12,0,11.6,105,803,552,4,7.3,52,0,0,52,0.413,75.08,56.12,0.13,993,1.6,249,5.1,541
2018,3,13,12,15,11.6,104,798,542,4,7.3,46,0,0,46,0.413,75.15,56.72,0.13,994,1.6,248,4.9,519
2018,3,13,12,30,11.5,103,791,528,4,7.3,43,0,0,43,0.413,75.65,57.5,0.13,994,1.6,248,4.8,502
2018,3,13,12,45,11.5,105,774,510,4,7.4,41,0,0,41,0.412,76.08,58.43,0.13,994,1.6,247,4.6,485
2018,3,13,13,0,11.4,104,764,491,4,7.4,39,0,0,39,0.412,76.59,59.51,0.13,994,1.6,247,4.4,444
2018,3,13,13,15,11.2,102,753,470,4,7.4,38,0,0,38,0.412,77.6,60.73,0.13,994,1.6,246,4.2,443
2018,3,13,13,30,11.1,99,739,445,4,7.4,36,0,0,36,0.412,78.12,62.09,0.13,994,1.6,245,4,425
2018,3,13,13,45,10.9,95,725,418,4,7.8,33,0,0,33,0.412,81.09,63.57,0.13,994,1.6,245,3.8,416
2018,3,13,14,0,10.7,93,707,390,4,7.8,30,0,0,30,0.412,82.18,65.16,0.13,994,1.6,244,3.6,394
2018,3,13,14,15,10.5,89,686,359,4,7.8,27,0,0,27,0.412,83.28,66.85,0.13,994,1.6,243,3.4,358
2018,3,13,14,30,10.3,86,661,326,4,7.8,24,0,0,24,0.411,84.39,68.63,0.13,994,1.6,243,3.3,320
2018,3,13,14,45,10.1,85,615,291,4,7.9,62,0,0,62,0.411,86.09,70.49,0.13,995,1.6,243,3.2,280
2018,3,13,15,0,9.8,80,581,256,4,7.9,33,0,0,33,0.411,87.83,72.43,0.13,995,1.6,243,3,231
2018,3,13,15,15,9.4,74,542,220,4,7.9,17,0,0,17,0.411,90.22,74.44,0.13,995,1.6,244,2.9,192
2018,3,13,15,30,9,68,496,184,4,7.9,14,0,3,14,0.411,92.67,76.5,0.13,995,1.6,245,2.8,152
2018,3,13,15,45,8.5,65,403,145,4,7.2,11,0,3,11,0.411,91.32,78.6,0.13,995,1.6,246,2.7,113
2018,3,13,16,0,8.1,56,340,111,4,7.2,9,0,3,9,0.41,93.82,80.74,0.13,995,1.6,248,2.5,74
2018,3,13,16,15,7.8,45,267,78,4,7.2,7,0,3,7,0.41,95.75,82.91,0.13,995,1.6,251,2.5,46
2018,3,13,16,30,7.5,33,183,48,4,7.2,5,0,3,5,0.41,97.83,85.1,0.13,996,1.6,255,2.5,28
2018,3,13,16,45,7.2,18,63,21,4,6.6,3,0,3,3,0.41,96.12,87.26,0.13,996,1.6,258,2.5,8
2018,3,13,17,0,6.9,0,0,0,4,6.6,0,0,0,0,0.41,98.11,89.33,0.13,996,1.6,262,2.5,1
2018,3,14,5,30,2.1,0,0,0,7,1.7,0,0,0,0,0.412,97.45,89.39,0.13,1004,1.3,272,3.2,4
2018,3,14,5,45,2.1,19,53,21,7,1.8,4,0,3,4,0.411,98.09,87.32,0.13,1005,1.3,273,3.2,13
2018,3,14,6,0,2.2,35,123,45,7,1.8,5,0,3,5,0.411,97.39,85.16,0.13,1005,1.3,273,3.2,26
2018,3,14,6,15,2.3,51,196,75,7,1.8,6,0,3,6,0.411,96.7,82.97,0.13,1005,1.3,274,3.1,40
2018,3,14,6,30,2.3,65,265,107,7,1.8,7,0,3,7,0.411,96.7,80.79,0.13,1005,1.3,274,3.1,65
2018,3,14,6,45,2.4,79,311,140,8,2,8,0,3,8,0.411,97.3,78.63,0.13,1005,1.3,275,3.1,107
2018,3,14,7,0,2.5,90,365,175,7,2,9,0,3,9,0.41,96.61,76.51,0.13,1005,1.3,276,3.1,142
2018,3,14,7,15,2.5,101,411,211,4,2,17,0,3,17,0.41,96.7,74.44,0.13,1006,1.3,278,3.1,185
2018,3,14,7,30,2.6,110,453,246,7,2,12,0,0,12,0.41,96.02,72.42,0.13,1006,1.3,281,3.2,222
2018,3,14,7,45,2.7,118,491,282,7,2.1,14,0,0,14,0.41,95.88,70.46,0.13,1006,1.2,283,3.2,263
2018,3,14,8,0,2.8,125,523,316,7,2.1,16,0,0,16,0.409,95.21,68.58,0.13,1006,1.2,286,3.3,305
2018,3,14,8,15,2.9,131,550,348,7,2.1,18,0,0,18,0.409,94.53,66.78,0.13,1006,1.2,289,3.3,332
2018,3,14,8,30,3,137,575,379,7,2.1,21,0,0,21,0.409,93.87,65.06,0.13,1006,1.2,292,3.3,353
2018,3,14,8,45,3.2,141,599,408,7,2,18,0,0,18,0.409,92.13,63.45,0.13,1006,1.2,295,3.4,406
2018,3,14,9,0,3.3,145,617,435,4,2,39,0,0,39,0.408,91.48,61.95,0.13,1006,1.2,298,3.4,430
2018,3,14,9,15,3.5,149,633,460,7,2,26,0,0,26,0.408,90.2,60.57,0.13,1006,1.2,300,3.4,458
2018,3,14,9,30,3.7,152,646,482,4,2,44,0,0,44,0.408,88.94,59.32,0.13,1006,1.2,302,3.3,504
2018,3,14,9,45,3.8,147,678,504,4,2,45,0,0,45,0.408,88.07,58.21,0.13,1006,1.2,304,3.3,501
2018,3,14,10,0,4,149,687,521,4,2,47,0,0,47,0.408,86.85,57.25,0.13,1006,1.2,306,3.3,524
2018,3,14,10,15,4.2,151,695,535,8,2,26,0,0,26,0.408,85.64,56.45,0.13,1006,1.2,307,3.2,542
2018,3,14,10,30,4.3,152,700,546,4,2,48,0,0,48,0.408,85.04,55.81,0.13,1006,1.2,309,3.1,530
2018,3,14,10,45,4.5,144,728,558,7,2,28,0,0,28,0.408,83.79,55.35,0.13,1006,1.2,310,3.1,545
2018,3,14,11,0,4.6,144,730,562,7,2,28,0,0,28,0.408,83.2,55.07,0.13,1006,1.2,311,3,538
2018,3,14,11,15,4.8,145,735,566,7,2,28,0,0,28,0.408,82.05,54.96,0.13,1006,1.1,312,3,517
2018,3,14,11,30,4.9,145,734,565,7,2,28,0,0,28,0.408,81.48,55.04,0.13,1006,1.1,313,2.9,528
2018,3,14,11,45,5.1,138,748,563,4,2.1,48,0,0,48,0.408,80.83,55.3,0.13,1006,1.1,314,2.8,532
2018,3,14,12,0,5.2,137,744,556,4,2.1,47,0,0,47,0.408,80.27,55.74,0.13,1006,1.1,315,2.8,545
2018,3,14,12,15,5.3,136,739,545,4,2.1,46,0,0,46,0.408,79.72,56.35,0.13,1006,1.1,317,2.7,525
2018,3,14,12,30,5.4,134,732,531,4,2.1,45,0,0,45,0.408,79.17,57.13,0.13,1006,1.1,319,2.6,496
2018,3,14,12,45,5.6,126,742,518,4,2.2,43,0,0,43,0.408,78.61,58.07,0.13,1006,1.1,320,2.6,485
2018,3,14,13,0,5.7,122,732,498,4,2.2,41,0,0,41,0.409,78.06,59.16,0.13,1006,1.1,322,2.5,468
2018,3,14,13,15,5.6,120,720,476,4,2.2,39,0,0,39,0.409,78.61,60.39,0.13,1006,1.1,325,2.4,433
2018,3,14,13,30,5.6,118,709,453,4,2.2,37,0,0,37,0.409,78.61,61.75,0.13,1006,1,327,2.3,423
2018,3,14,13,45,5.6,111,703,428,8,2.2,148,2,0,149,0.409,78.93,63.24,0.13,1006,1,330,2.2,373
2018,3,14,14,0,5.6,108,684,399,4,2.2,31,0,0,31,0.409,78.93,64.83,0.13,1006,1,333,2.2,365
2018,3,14,14,15,5.4,104,661,367,4,2.2,28,0,1,28,0.409,80.03,66.53,0.13,1006,1,336,2,339
2018,3,14,14,30,5.3,100,636,334,4,2.2,25,0,0,25,0.409,80.59,68.32,0.13,1006,1,339,1.8,308
2018,3,14,14,45,5.2,97,594,299,4,2.8,22,0,0,22,0.41,84.67,70.19,0.13,1006,1,343,1.6,278
2018,3,14,15,0,5,92,559,263,4,2.8,19,0,0,19,0.41,85.94,72.13,0.13,1007,1,346,1.4,233
2018,3,14,15,15,4.6,85,519,227,4,2.8,16,0,0,16,0.41,88.36,74.14,0.13,1007,1,262,1.2,195
2018,3,14,15,30,4.1,77,472,190,1,2.8,77,472,0,190,0.41,91.51,76.21,0.13,1007,1,177,1.1,160
2018,3,14,15,45,3.6,70,414,154,4,2.3,11,0,3,11,0.41,91.01,78.32,0.13,1007,0.9,93,1,120
2018,3,14,16,0,3.2,60,351,118,4,2.3,9,0,3,9,0.41,93.62,80.46,0.13,1007,0.9,9,0.8,83
2018,3,14,16,15,2.9,49,277,84,4,2.3,6,0,3,6,0.41,95.62,82.64,0.13,1007,0.9,14,0.9,55
2018,3,14,16,30,2.6,36,193,53,4,2.3,5,0,3,5,0.411,97.67,84.82,0.13,1007,0.9,20,0.9,30
2018,3,14,16,45,2.3,22,99,27,4,1.6,3,0,3,3,0.411,95.19,86.99,0.13,1007,0.9,26,1,12
2018,3,14,17,0,2,0,0,0,4,1.6,0,0,0,0,0.411,97.24,89.08,0.13,1007,0.9,32,1,2
2018,3,15,5,15,-0.7,0,0,0,4,-1.3,0,0,0,0,0.414,95.49,91.79,0.13,1006,0.8,94,3.9,1
2018,3,15,5,30,-0.5,0,0,0,1,-1.3,0,0,0,0,0.413,94.1,89.07,0.13,1006,0.8,95,4,10
2018,3,15,5,45,-0.3,23,95,28,4,-0.9,3,0,3,3,0.413,95.59,86.98,0.13,1006,0.8,96,4.1,37
2018,3,15,6,0,-0.1,37,185,54,1,-0.9,37,185,0,54,0.413,94.21,84.81,0.13,1006,0.8,96,4.2,79
2018,3,15,6,15,0.2,51,270,86,4,-0.9,6,0,3,6,0.412,92.19,82.61,0.13,1006,0.8,98,4.3,133
2018,3,15,6,30,0.6,62,345,120,1,-0.9,62,345,0,120,0.412,89.56,80.43,0.13,1006,0.8,99,4.4,202
2018,3,15,6,45,0.9,72,418,157,1,-0.2,72,418,0,157,0.412,92.63,78.27,0.13,1006,0.8,100,4.5,287
2018,3,15,7,0,1.3,80,473,194,4,-0.2,14,0,3,14,0.411,90.01,76.15,0.13,1006,0.8,101,4.6,374
2018,3,15,7,15,1.7,88,521,231,4,-0.2,16,0,0,16,0.411,87.47,74.07,0.13,1006,0.8,102,4.7,464
2018,3,15,7,30,2,95,562,268,4,-0.2,19,0,0,19,0.411,85.62,72.05,0.13,1006,0.8,103,4.8,553
2018,3,15,7,45,2.4,96,618,306,4,0.6,23,0,0,23,0.41,87.82,70.09,0.13,1006,0.8,104,5,667
2018,3,15,8,0,2.8,101,648,341,4,0.6,26,0,0,26,0.41,85.36,68.2,0.13,1006,0.8,105,5.1,775
2018,3,15,8,15,3.1,105,674,375,4,0.6,29,0,0,29,0.41,83.57,66.39,0.13,1006,0.8,105,5.2,900
2018,3,15,8,30,3.5,109,696,407,4,0.6,31,0,3,31,0.409,81.25,64.68,0.13,1006,0.8,105,5.3,1010
2018,3,15,8,45,3.8,115,707,435,4,1.2,34,0,3,34,0.409,82.94,63.06,0.13,1006,0.8,106,5.4,1128
2018,3,15,9,0,4.2,118,724,463,4,1.2,37,0,0,37,0.409,80.64,61.56,0.13,1006,0.8,106,5.5,1193
2018,3,15,9,15,4.5,121,739,488,4,1.2,40,0,3,40,0.409,78.89,60.17,0.13,1005,0.8,106,5.5,1267
2018,3,15,9,30,4.8,123,751,511,4,1.2,42,0,0,42,0.409,77.26,58.92,0.13,1005,0.8,106,5.5,1381
2018,3,15,9,45,5,119,778,533,4,1.4,44,0,0,44,0.409,77.61,57.81,0.13,1005,0.8,107,5.6,1437
